Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompRatio,SatisfactionScore,WorkLifeFlag,IncomePerYearExp
53,2,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,1.601508916323731,3.0,0,583.75
23,2,1243,1,6,3,1,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,0.366026520347508,2.3333333333333335,0,800.5
35,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,1.8032843861325918,3.0,1,610.4117647058823
48,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,0.9693644261545497,2.6666666666666665,0,212.0
26,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,0.8634981318967765,2.3333333333333335,0,621.125
35,1,664,1,1,3,3,2,1,79,3,1,6,1,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,0.5016003657978967,2.3333333333333335,1,365.6666666666667
35,1,1199,1,18,4,1,3,1,80,3,2,0,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,1.3006401463191586,3.3333333333333335,0,517.1818181818181
38,2,362,1,1,1,1,3,0,43,3,1,6,1,2,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,0.5987654320987654,2.6666666666666665,1,291.0
55,2,1117,2,18,5,1,1,0,83,3,4,3,2,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,2.925536536623512,2.3333333333333335,0,443.0263157894737
37,2,558,2,2,3,2,4,1,75,3,2,7,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,1.6686071769919193,3.3333333333333335,1,533.4444444444445
30,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0.1878529846207316,3.0,1,540.5
51,2,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,2.833782257363802,2.3333333333333335,1,543.5666666666667
31,1,798,1,7,2,1,3,0,48,2,3,4,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,2.044581618655693,2.3333333333333335,0,813.0
57,2,210,2,29,3,2,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,2.453384307932922,2.6666666666666665,1,427.8181818181818
32,2,646,1,9,4,1,1,0,92,3,2,6,4,1,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,1.4453589391860997,3.0,1,903.1428571428571
41,2,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,1.089620484682213,2.3333333333333335,0,680.8571428571429
38,1,1490,1,2,2,1,4,1,42,3,1,2,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,0.3891175125743027,3.6666666666666665,0,851.0
27,1,591,1,2,3,3,4,1,87,3,1,6,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0.5898491083676269,3.6666666666666665,1,368.57142857142856
37,0,142,2,9,4,3,1,1,69,3,3,7,2,0,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,1.5351464071596141,2.3333333333333335,0,883.4
44,2,1488,2,1,5,2,2,0,75,3,2,7,1,0,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,0.9477799982622296,2.0,1,545.4
29,2,1389,1,21,4,1,2,0,51,4,3,4,1,0,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,2.2816643804298127,2.0,0,907.2727272727273
35,2,776,2,1,4,2,3,1,32,2,2,7,1,2,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,0.7493266139542967,2.0,0,253.64705882352942
30,2,793,1,16,1,1,2,1,33,3,1,6,4,1,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0.654320987654321,2.6666666666666665,1,260.1818181818182
38,2,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,1.7732053040695015,3.6666666666666665,0,705.0909090909091
34,2,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,0.9929620297158746,2.0,1,816.2857142857143
42,2,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,3.1806412372925537,3.0,0,831.9545454545455
48,2,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,1.8056698673982625,3.6666666666666665,0,658.1666666666666
39,2,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,1.0409236396890718,2.6666666666666665,0,216.8095238095238
49,0,1002,1,18,4,1,4,1,92,3,2,4,4,0,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,1.5555555555555556,3.0,0,850.5
41,2,896,2,6,3,1,4,0,75,3,3,3,4,2,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,2.3618038057172646,3.6666666666666665,0,799.4705882352941
30,2,1240,0,9,3,0,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,1.6332990221307258,3.6666666666666665,1,488.2307692307692
40,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0.8102423411065386,2.6666666666666665,0,506.2857142857143
31,1,667,2,1,4,1,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,0.23616300286732123,2.3333333333333335,0,679.5
44,2,1112,0,1,4,1,1,0,50,2,2,1,3,2,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,1.540144107050952,2.0,0,544.0909090909091
29,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,0.578875171467764,2.6666666666666665,0,281.3333333333333
38,1,508,1,6,4,1,1,1,72,2,2,4,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,1.216506630086877,2.6666666666666665,0,483.72727272727275
41,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0.7130072117473282,2.6666666666666665,0,373.0
33,2,586,2,1,3,3,1,1,48,4,2,7,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,0.7015379268398645,1.0,0,403.7
44,2,1313,1,7,3,3,2,0,31,3,5,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,4.3550525834476455,3.3333333333333335,1,793.7083333333334
36,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,2.6778692272519433,1.0,0,1064.8181818181818
34,2,304,2,2,3,4,4,1,60,3,2,7,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,1.0902771743852637,3.6666666666666665,0,896.2857142857143
46,2,705,2,2,4,2,2,0,83,3,5,3,1,2,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,3.292553653662351,2.3333333333333335,1,823.7826086956521
44,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,0.5235482395976223,3.6666666666666665,0,327.14285714285717
35,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,0.9483310470964792,3.3333333333333335,0,259.25
29,2,805,1,1,2,1,2,0,36,2,1,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,0.5301783264746228,2.3333333333333335,0,1159.5
38,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,1.7432556012802927,3.0,1,693.1818181818181
53,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,1.0173754000914494,2.6666666666666665,0,741.6666666666666
50,2,797,1,4,1,1,1,1,96,3,5,5,2,0,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,4.376771833561957,1.3333333333333333,1,660.1379310344828
37,1,1231,2,21,2,3,3,0,54,3,1,8,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,0.516639151968025,3.0,0,270.27272727272725
37,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,0.9631915866483768,2.3333333333333335,1,383.0
38,2,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,1.313443072702332,3.3333333333333335,0,522.2727272727273
28,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,0.35733882030178327,2.6666666666666665,1,781.5
55,1,1091,1,2,1,1,4,1,65,3,3,4,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,2.5093735711019662,2.6666666666666665,0,457.3333333333333
38,2,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,2.017146776406036,2.3333333333333335,1,420.14285714285717
45,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,3.2711790772438962,1.3333333333333333,0,697.1851851851852
31,2,359,0,18,5,0,4,1,89,4,1,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,0.7606793618116315,2.6666666666666665,0,985.3333333333334
43,2,1273,1,2,2,3,4,0,72,4,1,6,3,0,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,0.6047096479195244,3.6666666666666665,1,377.85714285714283
40,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,3.8461362597165065,1.0,0,731.4347826086956
30,2,1082,2,12,3,5,2,0,83,3,2,7,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,1.1429316187331653,2.3333333333333335,0,939.5714285714286
28,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0.8209227561039186,2.3333333333333335,0,787.3333333333334
18,1,544,2,3,2,3,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,0.2726561821183422,3.0,0,1569.0
28,2,529,1,2,4,1,1,1,79,3,1,2,3,2,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,0.7967535436671239,2.3333333333333335,1,580.8333333333334
39,2,1162,2,3,2,3,4,0,41,3,2,7,3,1,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0,0.9102441567468937,2.6666666666666665,1,402.9230769230769
25,1,772,1,2,1,1,4,1,77,4,2,4,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,1.190214906264289,3.3333333333333335,0,650.75
33,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,1.1107828655834564,2.0,1,710.2222222222222
28,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,1.7123989920931444,3.6666666666666665,0,1407.7142857142858
60,1,1499,2,28,3,2,3,0,80,2,3,7,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,1.7839951342427665,2.6666666666666665,0,446.3478260869565
42,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,2.390824572074029,2.0,1,598.1739130434783
34,2,970,1,8,2,3,2,0,96,3,2,0,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,1.404206675811614,3.0,0,558.3636363636364
47,2,249,2,2,2,2,3,0,35,3,2,7,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,0.7884264488661048,2.6666666666666665,0,504.1111111111111
56,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,2.53840877914952,3.3333333333333335,1,358.16129032258067
32,0,953,1,5,4,5,2,1,65,3,1,6,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0.6213991769547325,2.0,0,209.07692307692307
49,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,4.277777777777778,2.3333333333333335,0,779.625
37,1,889,1,9,3,3,2,1,53,3,1,6,4,1,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2,0.5317786922725194,3.0,1,465.2
41,1,143,2,4,3,2,1,1,56,3,2,7,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7,1.6256842471109567,2.0,0,1039.4444444444443
37,2,921,1,10,3,3,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,0.7892089620484682,2.0,0,191.77777777777777
28,1,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,0.8511599617690503,2.6666666666666665,0,816.3333333333334
27,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,1.0914494741655236,3.0,1,530.4444444444445
34,2,1303,1,2,4,1,4,1,62,2,1,6,3,0,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,0.6328303612254229,3.3333333333333335,0,184.53333333333333
37,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,1.4801097393689986,3.3333333333333335,1,431.6
59,1,1225,2,1,1,1,1,0,57,2,2,7,3,2,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,0.9510817620992267,2.6666666666666665,1,260.6190476190476
31,2,655,1,7,4,1,4,1,48,3,2,2,4,0,5915,9528,3,0,22,4,4,1,10,3,2,7,7,1,7,1.3523090992226794,4.0,1,537.7272727272727
31,2,1082,1,1,4,3,3,1,87,3,1,6,2,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,0.571787837219936,2.3333333333333335,0,1250.5
36,2,506,1,3,3,5,3,1,30,3,2,6,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,1.0253772290809329,3.0,0,407.72727272727275
27,2,486,1,8,3,3,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0.8040695016003658,2.0,0,586.1666666666666
40,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,4.486968449931413,2.3333333333333335,0,892.0909090909091
25,2,685,1,1,3,1,1,0,62,3,2,4,3,1,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2,1.1197988111568358,2.6666666666666665,0,816.3333333333334
41,0,267,2,10,2,1,4,1,56,3,2,7,4,2,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,1.0826309844469546,4.0,0,366.47058823529414
50,1,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,1.1691719523850899,3.0,0,517.5384615384615
24,1,535,2,24,3,3,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,0.4170649057259536,3.6666666666666665,0,600.0
33,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,1.456251629159788,3.6666666666666665,0,761.8181818181819
29,2,1396,2,10,3,1,3,1,99,3,1,8,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,0.4591189503866539,3.0,0,1321.0
42,2,1265,1,3,3,1,3,0,95,4,2,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,1.1959304983996342,3.0,1,290.6111111111111
42,2,1332,1,2,4,4,1,1,98,2,2,0,4,2,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0,1.550297210791038,2.3333333333333335,0,452.06666666666666
33,0,1038,2,8,1,1,2,0,88,2,1,8,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,0.40698583717090975,3.3333333333333335,1,585.5
19,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0.6844993141289437,3.3333333333333335,0,1497.0
26,2,1443,2,23,3,2,3,0,47,2,2,7,4,1,4157,21436,7,1,19,3,3,1,5,2,2,2,2,0,0,0.7223911721261621,3.3333333333333335,1,692.8333333333334
35,2,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,0.4469545573029803,2.3333333333333335,1,643.0
47,0,666,1,29,4,1,1,1,88,3,3,3,2,1,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,2.7089620484682215,2.3333333333333335,1,1077.1818181818182
30,1,1312,1,23,3,1,1,1,96,1,1,6,3,0,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,0.5973936899862826,2.3333333333333335,1,237.54545454545453
35,2,1349,1,7,2,1,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,0.6149977137631458,3.6666666666666665,1,1345.0
32,2,117,2,13,4,1,2,1,73,3,2,7,4,0,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,0.7651403249630724,3.0,1,489.22222222222223
34,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,0.7530864197530864,2.3333333333333335,1,411.75
55,2,725,1,2,3,3,4,1,78,3,5,3,1,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,4.540237768632831,3.0,0,794.36
50,0,881,1,2,4,1,1,1,98,3,4,3,1,0,17924,4544,1,0,11,3,4,1,31,3,3,31,6,14,7,4.09785093735711,2.0,0,560.125
36,2,329,1,2,3,1,4,0,96,3,1,6,3,1,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,0.581390032007316,3.0,0,363.2857142857143
50,1,1234,1,20,5,3,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,2.5708733424782806,2.6666666666666665,0,340.75757575757575
28,2,1485,1,12,1,1,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,0.5749885688157294,3.6666666666666665,1,1257.5
31,2,1463,1,23,3,3,2,1,64,2,2,0,4,1,5582,14408,0,0,21,4,2,1,10,2,3,9,0,7,8,1.2761774119798812,2.6666666666666665,0,507.45454545454544
36,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,1.6123034147189157,2.3333333333333335,0,579.875
27,1,294,1,10,2,1,4,1,32,3,3,4,1,0,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,2.0102880658436213,2.6666666666666665,1,879.3
32,2,1401,2,4,2,1,3,0,56,3,1,8,2,1,3931,20990,2,0,11,3,1,1,6,5,3,4,3,1,2,0.6831175601703015,2.0,0,561.5714285714286
25,2,180,1,2,1,3,1,1,65,4,1,6,1,2,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,0.7828074988568816,1.6666666666666667,1,489.14285714285717
40,2,1398,2,2,4,1,3,0,79,3,5,3,3,1,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,3.1351116517508038,3.3333333333333335,0,820.0454545454545
49,2,301,1,22,4,4,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,3.752400548696845,1.6666666666666667,0,586.1785714285714
33,1,1296,1,6,3,1,3,1,30,3,2,0,4,0,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,1.7661179698216736,3.3333333333333335,1,482.8125
32,2,827,1,1,1,1,4,1,71,3,1,6,1,2,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,0.675811614083219,3.0,0,1478.0
36,2,1157,2,2,4,1,3,1,70,3,1,8,4,2,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,0.4594665044747589,3.6666666666666665,1,330.5
51,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,3.004572473708276,2.6666666666666665,1,438.06666666666666
30,1,448,2,12,4,1,2,1,74,2,1,8,1,1,2033,14470,1,0,18,3,3,1,1,2,4,1,0,0,0,0.3532887305586932,2.0,0,1016.5
54,2,584,1,22,5,3,2,0,91,3,4,3,3,1,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,3.9839963420210336,2.6666666666666665,0,470.97297297297297
31,1,1125,2,7,4,2,1,0,68,3,3,7,1,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,1.6746893735337562,2.0,0,963.7
35,2,802,1,10,3,4,2,1,45,3,1,2,4,0,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,0.8955189757658893,2.3333333333333335,1,979.25
47,2,207,1,9,4,1,2,0,64,3,1,2,3,2,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0.4812528577960677,2.6666666666666665,0,263.125
45,2,974,1,1,4,3,4,0,91,3,1,2,4,0,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2,0.5189757658893461,4.0,0,252.22222222222223
27,2,269,1,5,1,5,3,1,42,2,3,5,4,0,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,2.928212162780064,3.0,0,1280.8
47,2,1001,1,4,3,1,3,0,92,2,3,4,2,0,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,2.3623685413808873,2.6666666666666665,0,356.3103448275862
55,2,1229,1,4,4,1,4,1,30,3,2,0,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,0.9224965706447188,3.0,0,807.0
54,2,397,0,19,4,3,3,1,88,3,3,1,2,1,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,2.7599073597529595,2.6666666666666665,0,630.8823529411765
31,2,1232,1,7,4,3,3,0,39,3,3,4,4,2,7143,25713,1,1,14,3,3,0,11,2,2,11,9,4,10,1.6330589849108368,3.3333333333333335,1,595.25
41,2,1276,2,2,5,1,2,0,91,3,4,3,1,1,16595,5626,7,0,16,3,2,1,22,2,3,18,16,11,8,2.8838300460509165,1.6666666666666667,0,721.5217391304348
29,1,995,1,2,1,1,1,1,87,3,2,0,4,0,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,2.02400548696845,3.0,0,1264.7142857142858
39,2,1462,2,6,3,3,4,1,38,4,3,7,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,1.4314015118602832,2.6666666666666665,0,686.4166666666666
39,2,1132,1,1,3,3,3,1,48,4,3,0,4,0,9613,10942,0,0,17,3,1,3,19,5,2,18,10,3,7,2.1977594878829447,2.6666666666666665,1,480.65
31,2,1222,1,11,4,1,4,1,48,3,1,6,4,1,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,0.5386374028349337,3.3333333333333335,0,261.77777777777777
35,2,1276,1,16,3,1,4,1,72,3,3,0,3,1,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0,1.7448559670781894,3.3333333333333335,0,693.8181818181819
24,2,506,1,29,1,3,2,1,91,3,1,2,1,0,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0.8932327389117513,1.6666666666666667,0,558.1428571428571
27,1,472,1,1,1,5,3,1,60,2,2,4,1,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,0.9826245999085506,2.3333333333333335,0,614.0
26,2,390,1,17,4,3,4,1,62,1,1,2,3,1,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0.5269775948788294,3.3333333333333335,0,576.25
43,2,782,1,6,4,4,2,1,50,2,4,5,4,0,16627,2671,4,1,14,3,3,1,21,3,2,1,0,0,0,3.8013260173754,3.0,1,755.7727272727273
27,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0.5109739368998628,2.0,1,223.5
36,1,884,1,23,2,3,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,0.5877914951989026,3.3333333333333335,0,142.83333333333334
31,1,754,2,26,4,2,1,1,63,3,2,7,4,1,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,0.9761056564427839,2.6666666666666665,0,510.6363636363636
50,2,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,4.032693187014175,3.3333333333333335,0,569.0
33,0,750,2,22,2,2,3,1,95,3,2,7,2,1,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,1.0680337127465462,2.0,0,682.8888888888889
36,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,1.7784636488340193,2.0,0,409.42105263157896
36,2,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,0.5514668039114771,2.3333333333333335,0,238.11111111111111
29,0,1496,1,1,1,5,4,1,41,3,2,4,3,1,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,0.9874256973022405,2.6666666666666665,0,392.6363636363636
26,2,1355,0,25,1,1,3,0,61,3,1,1,3,1,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0.7570766855378281,3.3333333333333335,0,326.8888888888889
43,0,1344,1,7,3,3,4,1,37,4,1,6,4,0,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,0.47759487882944673,4.0,0,261.125
34,2,204,2,14,3,5,3,0,31,3,1,8,3,0,2579,2912,1,1,18,3,4,2,8,3,3,8,2,0,6,0.4481709966113476,3.3333333333333335,0,286.55555555555554
47,0,543,2,2,4,2,3,1,87,3,2,7,2,1,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0.8650621252932488,3.0,1,995.6
45,2,1385,1,20,2,3,3,1,79,3,4,0,4,1,13496,7501,0,1,14,3,2,0,21,2,3,20,7,4,10,3.0855052583447646,3.0,0,613.4545454545455
47,2,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,3.9252400548696844,2.0,0,635.8888888888889
32,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1.721609175427926,2.6666666666666665,1,1238.375
53,2,447,1,2,3,3,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,3.7946959304983996,2.6666666666666665,1,461.05555555555554
34,2,131,2,2,3,2,3,0,86,3,2,7,1,2,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0.7886002259101572,2.6666666666666665,0,907.6
